bucket,path,size,mtime
C,results/metrics/per_stock_charts/LTTS.png,139761,2026-08-20 18:22
C,results/metrics/per_stock_charts/M&M.png,92776,2026-08-20 18:22
C,results/metrics/per_stock_charts/M&MFIN.png,125838,2026-08-20 18:22
C,results/metrics/per_stock_charts/MARUTI.png,109325,2026-08-20 18:22
C,results/metrics/per_stock_charts/NESTLEIND.png,127660,2026-08-20 18:22
C,results/metrics/per_stock_charts/NTPC.png,104176,2026-08-20 18:22
C,results/metrics/per_stock_charts/NTPCGREEN.png,83783,2026-08-20 18:22
C,results/metrics/per_stock_charts/ONGC.png,122987,2026-08-20 18:22
C,results/metrics/per_stock_charts/POWERGRID.png,107597,2026-08-20 18:22
C,results/metrics/per_stock_charts/RELIANCE.png,120011,2026-08-20 18:22
C,results/metrics/per_stock_charts/SBILIFE.png,111839,2026-08-20 18:22
C,results/metrics/per_stock_charts/SBIN.png,104015,2026-08-20 18:22
C,results/metrics/per_stock_charts/SHRIRAMFIN.png,115741,2026-08-20 18:22
C,results/metrics/per_stock_charts/SUNPHARMA.png,103710,2026-08-20 18:22
C,results/metrics/per_stock_charts/TATACONSUM.png,113223,2026-08-20 18:22
C,results/metrics/per_stock_charts/TATASTEEL.png,115108,2026-08-20 18:22
C,results/metrics/per_stock_charts/TCS.png,123755,2026-08-20 18:22
C,results/metrics/per_stock_charts/TECHM.png,130572,2026-08-20 18:22
C,results/metrics/per_stock_charts/TITAN.png,111329,2026-08-20 18:22
C,results/metrics/per_stock_charts/ULTRACEMCO.png,108859,2026-08-20 18:22
C,results/metrics/per_stock_charts/WIPRO.png,119729,2026-08-20 18:22
C,results/metrics/per_stock_charts_summary.csv,1267,2026-08-20 18:22
C,results/metrics/per_stock_returns.csv,1154,2026-08-20 18:23
C,results/metrics/raw_panel_cache.csv,105182094,2026-08-20 18:23
C,results/metrics/reality_per_stock_pnl.csv,1729,2026-08-20 18:22
C,results/metrics/rejected_experiments_REPORT.txt,4326,2026-08-13 12:28
C,results/metrics/v2FINAL_comparison.csv,268,2026-08-20 18:22
C,results/metrics/v2FINAL_equity.csv,120267,2026-08-20 18:22
C,results/metrics/v2FINAL_params.json,1211,2026-08-20 18:22
C,results/metrics/v2FINAL_yearly.csv,167,2026-08-20 18:22
C,results/metrics/v5_expanding_cache.csv,13292650,2026-08-20 18:23
C,results74/metrics/DAILY_LOG_74.txt,4855258,2026-08-20 18:23
C,results74/metrics/cash_series_74.csv,138388,2026-08-20 18:23
C,results74/metrics/chart_v2FINAL.png,350870,2026-08-20 18:23
C,results74/metrics/daily_decisions_74.csv,6042,2026-08-20 18:23
C,results74/metrics/daily_holdings_74.csv,726588,2026-08-20 18:23
C,results74/metrics/daily_ranking_74.csv,131917,2026-08-20 18:23
C,results74/metrics/daily_skipped_74.csv,632,2026-08-20 18:23
C,results74/metrics/daily_summary_74.csv,119751,2026-08-20 18:23
C,results74/metrics/daily_trades_74.csv,45266,2026-08-20 18:23
C,results74/metrics/daily_trades_v1_74.csv,36985,2026-08-20 18:23
C,results74/metrics/raw_panel74_cache.csv,65712563,2026-08-20 18:23
C,results74/metrics/trade_stats_74.csv,151,2026-08-20 18:23
C,results74/metrics/v2FINAL_comparison.csv,268,2026-08-20 18:23
C,results74/metrics/v2FINAL_equity.csv,112400,2026-08-20 18:23
C,results74/metrics/v2FINAL_params.json,1211,2026-08-20 18:23
C,results74/metrics/v2FINAL_yearly.csv,150,2026-08-20 18:23
C,results74/metrics/v2_per_stock_signals.csv,1220,2026-08-20 18:23
C,results74/metrics/v2_trades.csv,56520,2026-08-20 18:23
C,results74/metrics/v74_expanding_cache.csv,9980775,2026-08-20 18:23
C,results_mid/metrics/DAILY_LOG_mid.txt,5144671,2026-08-20 18:23
C,results_mid/metrics/chart_mid_FINAL.png,555038,2026-08-20 18:35
C,results_mid/metrics/chart_v2FINAL.png,324651,2026-08-20 18:23
C,results_mid/metrics/daily_decisions_mid.csv,6579,2026-08-20 18:23
C,results_mid/metrics/daily_holdings_mid.csv,748023,2026-08-20 18:23
C,results_mid/metrics/daily_ranking_mid.csv,141061,2026-08-20 18:23
C,results_mid/metrics/daily_skipped_mid.csv,115,2026-08-20 18:23
C,results_mid/metrics/daily_summary_mid.csv,128356,2026-08-20 18:23
C,results_mid/metrics/daily_trades_mid.csv,50144,2026-08-20 18:23
C,results_mid/metrics/daily_trades_v1_mid.csv,44839,2026-08-20 18:23
C,results_mid/metrics/raw_panel_mid_cache.csv,216905133,2026-08-20 18:23
C,results_mid/metrics/v2FINAL_comparison.csv,273,2026-08-20 18:23
C,results_mid/metrics/v2FINAL_equity.csv,120168,2026-08-20 18:23
C,results_mid/metrics/v2FINAL_params.json,1209,2026-08-20 18:23
C,results_mid/metrics/v2FINAL_yearly.csv,165,2026-08-20 18:23
C,results_mid/metrics/v_mid_expanding_cache.csv,28165176,2026-08-20 18:23
C,results_n100/metrics/DAILY_LOG_n100.txt,5211447,2026-08-20 18:23
C,results_n100/metrics/chart_COMBINED_n100_mid.png,888395,2026-08-20 23:39
C,results_n100/metrics/chart_n100.png,591096,2026-08-20 18:35
C,results_n100/metrics/chart_v2FINAL.png,334653,2026-08-20 18:23
C,results_n100/metrics/daily_decisions_n100.csv,6499,2026-08-20 18:23
C,results_n100/metrics/daily_holdings_n100.csv,773808,2026-08-20 18:23
C,results_n100/metrics/daily_ranking_n100.csv,140782,2026-08-20 18:23
C,results_n100/metrics/daily_skipped_n100.csv,1031,2026-08-20 18:23
C,results_n100/metrics/daily_summary_n100.csv,128807,2026-08-20 18:23
C,results_n100/metrics/daily_trades_n100.csv,51197,2026-08-20 18:23
C,results_n100/metrics/daily_trades_v1_n100.csv,43220,2026-08-20 18:23
C,results_n100/metrics/raw_panel_n100_cache.csv,178115404,2026-08-20 18:23
C,results_n100/metrics/v2FINAL_comparison.csv,286,2026-08-20 18:23
C,results_n100/metrics/v2FINAL_equity.csv,120823,2026-08-20 18:23
C,results_n100/metrics/v2FINAL_params.json,837,2026-08-20 18:23
C,results_n100/metrics/v2FINAL_yearly.csv,166,2026-08-20 18:23
C,results_n100/metrics/v_n100_expanding_cache.csv,22740859,2026-08-20 18:23
D1,SURVIVORSHIP_README.md,10425,2026-08-19 09:01
D1,results/test_survivorship.py,34606,2026-08-19 09:01
D2,data/raw/membership_workbooks/MidCap100.xlsx,31316,2026-08-21 16:28
D2,data/raw/membership_workbooks/MidCap50.xlsx,34600,2026-08-21 16:28
D2,data/raw/membership_workbooks/Midcap150.xlsx,41223,2026-08-21 16:28
D2,data/raw/membership_workbooks/verified_reference_cases.csv,1121,2026-08-21 16:28
D2,data/raw/nse_circulars/CML39902.pdf,275716,2026-08-22 22:07
D2,data/raw/nse_circulars/CML39933.pdf,398892,2026-08-22 22:07
D2,data/raw/nse_circulars/CML40271.pdf,371529,2026-08-22 22:07
D2,data/raw/nse_circulars/CML40635.pdf,273633,2026-08-22 22:07
D2,data/raw/nse_circulars/CML40641.pdf,378595,2026-08-22 22:07
D2,data/raw/nse_circulars/CML40825.pdf,276111,2026-08-22 22:06
D2,data/raw/nse_circulars/CML40838.pdf,403122,2026-08-22 22:06
D2,data/raw/nse_circulars/CML41073.pdf,461352,2026-08-22 22:06
D2,data/raw/nse_circulars/CML41219.pdf,270458,2026-08-22 22:06
D2,data/raw/nse_circulars/CML41647.pdf,393537,2026-08-22 22:06
D2,data/raw/nse_circulars/CML41695.pdf,273547,2026-08-22 22:06
D2,data/raw/nse_circulars/CML41938.pdf,464306,2026-08-22 22:06
D2,data/raw/nse_circulars/CML41978.pdf,462007,2026-08-22 22:06
D2,data/raw/nse_circulars/CML42042.pdf,375969,2026-08-22 22:06
D2,data/raw/nse_circulars/CML42510.pdf,389336,2026-08-22 22:06
D2,data/raw/nse_circulars/CML42610.pdf,379358,2026-08-22 22:06
D2,data/raw/nse_circulars/CML43100.pdf,373670,2026-08-22 22:08
D2,data/raw/nse_circulars/CML43237.pdf,373111,2026-08-22 22:08
D2,data/raw/nse_circulars/CML43292.pdf,252811,2026-08-22 22:08
D2,data/raw/nse_circulars/CML43547.pdf,452421,2026-08-22 22:08
D2,data/raw/nse_circulars/CML43619.pdf,452987,2026-08-22 22:08
D2,data/raw/nse_circulars/CML43707.pdf,449594,2026-08-22 22:08
D2,data/raw/nse_circulars/CML43889.pdf,454682,2026-08-22 22:08
D2,data/raw/nse_circulars/CML44065.pdf,135372,2026-08-22 22:08
D2,data/raw/nse_circulars/CML44140.pdf,446839,2026-08-22 22:08
D2,data/raw/nse_circulars/CML44786.pdf,218443,2026-08-22 22:08
D2,data/raw/nse_circulars/CML45241.pdf,72229,2026-08-22 22:08
D2,data/raw/nse_circulars/CML45329.pdf,40997,2026-08-22 22:07
D2,data/raw/nse_circulars/CML45340.pdf,40855,2026-08-22 22:07
D2,data/raw/nse_circulars/CML45674.pdf,133827,2026-08-22 22:07
D2,data/raw/nse_circulars/CML45805.pdf,135690,2026-08-22 22:07
D2,data/raw/nse_circulars/CML45957.pdf,137455,2026-08-22 22:07
D2,data/raw/nse_circulars/CML45983.pdf,135617,2026-08-22 22:07
D2,data/raw/nse_circulars/CML46024.pdf,136079,2026-08-22 22:07
D2,data/raw/nse_circulars/CML46118.pdf,135955,2026-08-22 22:07
D2,data/raw/nse_circulars/CML46146.pdf,138633,2026-08-22 22:07
D2,data/raw/nse_circulars/CML46402.pdf,133455,2026-08-22 22:07
D2,data/raw/nse_circulars/CML46532.pdf,133561,2026-08-22 22:07
D2,data/raw/nse_circulars/CML46631.pdf,136425,2026-08-22 22:07
D2,data/raw/nse_circulars/CML46937.pdf,136931,2026-08-22 22:09
D2,data/raw/nse_circulars/CML47017.pdf,137312,2026-08-22 22:09
D2,data/raw/nse_circulars/CML47113.pdf,134788,2026-08-22 22:09
D2,data/raw/nse_circulars/CML47217.pdf,48456,2026-08-22 22:09
D2,data/raw/nse_circulars/CML47847.pdf,412232,2026-08-22 22:09
D2,data/raw/nse_circulars/CML48152.pdf,65792,2026-08-22 22:09
D2,data/raw/nse_circulars/CML48553.pdf,175332,2026-08-22 22:09
D2,data/raw/nse_circulars/CML48947.pdf,416049,2026-08-22 22:09
D2,data/raw/nse_circulars/CML49079.pdf,49981,2026-08-22 22:09
D2,data/raw/nse_circulars/CML49146.pdf,413052,2026-08-22 22:09
D2,data/raw/nse_circulars/CML50211.pdf,426778,2026-08-22 22:09
D2,data/raw/nse_circulars/CML50399.pdf,427854,2026-08-22 22:09
D2,data/raw/nse_circulars/CML50436.pdf,429200,2026-08-22 22:09
D2,data/raw/nse_circulars/CML50541.pdf,410274,2026-08-22 22:08
D2,data/raw/nse_circulars/CML50569.pdf,427784,2026-08-22 22:08
D2,data/raw/nse_circulars/CML50595.pdf,425955,2026-08-22 22:08
D2,data/raw/nse_circulars/CML50600.pdf,425098,2026-08-22 22:08
D2,data/raw/nse_circulars/CML50640.pdf,428502,2026-08-22 22:08
D2,data/raw/nse_circulars/CML50948.pdf,419859,2026-08-22 22:11
D2,data/raw/nse_circulars/CML50952.pdf,428408,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51294.pdf,424418,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51298.pdf,420902,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51409.pdf,425152,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51455.pdf,419608,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51480.pdf,425997,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51580.pdf,425887,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51782.pdf,423004,2026-08-22 22:11
D2,data/raw/nse_circulars/CML51842.pdf,428675,2026-08-22 22:11
D2,data/raw/nse_circulars/CML52068.pdf,427859,2026-08-22 22:11
D2,data/raw/nse_circulars/CML52187.pdf,144918,2026-08-22 22:11
D2,data/raw/nse_circulars/CML52200.pdf,424006,2026-08-22 22:11
D2,data/raw/nse_circulars/CML52507.pdf,419071,2026-08-22 22:10
D2,data/raw/nse_circulars/CML52616.pdf,426788,2026-08-22 22:10
D2,data/raw/nse_circulars/CML52630.pdf,420806,2026-08-22 22:10
D2,data/raw/nse_circulars/CML52756.pdf,421159,2026-08-22 22:10
D2,data/raw/nse_circulars/CML52890.pdf,428781,2026-08-22 22:10
D2,data/raw/nse_circulars/CML52946.pdf,428146,2026-08-22 22:10
D2,data/raw/nse_circulars/CML53014.pdf,419685,2026-08-22 22:10
D2,data/raw/nse_circulars/CML53058.pdf,428015,2026-08-22 22:10
D2,data/raw/nse_circulars/CML53163.pdf,418006,2026-08-22 22:10
D2,data/raw/nse_circulars/CML53242.pdf,467889,2026-08-22 22:10
D2,data/raw/nse_circulars/CML53251.pdf,422144,2026-08-22 22:10
D2,data/raw/nse_circulars/CML53469.pdf,441405,2026-08-22 22:10
D2,data/raw/nse_circulars/CML54206.pdf,42843,2026-08-22 22:10
D2,data/raw/nse_circulars/CML54419.pdf,48647,2026-08-22 22:10
D2,data/raw/nse_circulars/CML54444.pdf,50435,2026-08-22 22:10
D2,data/raw/nse_circulars/CML54485.pdf,42731,2026-08-22 22:10
D2,data/raw/nse_circulars/CML54604.pdf,42777,2026-08-22 22:09
D2,data/raw/nse_circulars/CML54812.pdf,42808,2026-08-22 22:09
D2,data/raw/nse_circulars/CML55020.pdf,42747,2026-08-22 22:09
D2,data/raw/nse_circulars/CML55068.pdf,75558,2026-08-22 22:09
D2,data/raw/nse_circulars/CML55256.pdf,42852,2026-08-22 22:13
D2,data/raw/nse_circulars/CML55278.pdf,42841,2026-08-22 22:13
D2,data/raw/nse_circulars/CML55860.pdf,74355,2026-08-22 22:13
D2,data/raw/nse_circulars/CML56580.pdf,74191,2026-08-22 22:13
D2,data/raw/nse_circulars/CML56638.pdf,72309,2026-08-22 22:13
D2,data/raw/nse_circulars/CML56714.pdf,75475,2026-08-22 22:13
D2,data/raw/nse_circulars/CML56896.pdf,445135,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57090.pdf,72805,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57273.pdf,440720,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57282.pdf,72453,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57501.pdf,77003,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57522.pdf,77056,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57638.pdf,76981,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57688.pdf,74245,2026-08-22 22:13
D2,data/raw/nse_circulars/CML57692.pdf,74357,2026-08-22 22:12
D2,data/raw/nse_circulars/CML57775.pdf,74259,2026-08-22 22:12
D2,data/raw/nse_circulars/CML57795.pdf,117798,2026-08-22 22:12
D2,data/raw/nse_circulars/CML57861.pdf,103977,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58006.pdf,50670,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58016.pdf,56976,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58122.pdf,118472,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58238.pdf,80354,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58268.pdf,80559,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58395.pdf,95635,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58835.pdf,80510,2026-08-22 22:12
D2,data/raw/nse_circulars/CML58953.pdf,83563,2026-08-22 22:12
D2,data/raw/nse_circulars/CML59037.pdf,80506,2026-08-22 22:12
D2,data/raw/nse_circulars/CML59161.pdf,80871,2026-08-22 22:12
D2,data/raw/nse_circulars/CML59300.pdf,80453,2026-08-22 22:12
D2,data/raw/nse_circulars/CML59502.pdf,80519,2026-08-22 22:12
D2,data/raw/nse_circulars/CML59508.pdf,80501,2026-08-22 22:12
D2,data/raw/nse_circulars/CML59625.pdf,158871,2026-08-22 22:11
D2,data/raw/nse_circulars/CML59697.pdf,80390,2026-08-22 22:11
D2,data/raw/nse_circulars/CML59760.pdf,193918,2026-08-22 22:11
D2,data/raw/nse_circulars/CML60631.pdf,80978,2026-08-22 22:16
D2,data/raw/nse_circulars/CML60977.pdf,50300,2026-08-22 22:16
D2,data/raw/nse_circulars/CML61135.pdf,176794,2026-08-22 22:15
D2,data/raw/nse_circulars/CML61534.pdf,159933,2026-08-22 22:15
D2,data/raw/nse_circulars/CML61613.pdf,163574,2026-08-22 22:15
D2,data/raw/nse_circulars/CML62353.pdf,89284,2026-08-22 22:15
D2,data/raw/nse_circulars/CML62716.pdf,163406,2026-08-22 22:15
D2,data/raw/nse_circulars/CML63024.pdf,80853,2026-08-22 22:15
D2,data/raw/nse_circulars/CML63090.pdf,164374,2026-08-22 22:15
D2,data/raw/nse_circulars/CML63450.pdf,152667,2026-08-22 22:15
D2,data/raw/nse_circulars/CML63470.pdf,114880,2026-08-22 22:15
D2,data/raw/nse_circulars/CML63630.pdf,80699,2026-08-22 22:15
D2,data/raw/nse_circulars/CML64086.pdf,162569,2026-08-22 22:14
D2,data/raw/nse_circulars/CML64103.pdf,164289,2026-08-22 22:14
D2,data/raw/nse_circulars/CML64320.pdf,166146,2026-08-22 22:14
D2,data/raw/nse_circulars/CML64324.pdf,166310,2026-08-22 22:14
D2,data/raw/nse_circulars/CML64357.pdf,165853,2026-08-22 22:14
D2,data/raw/nse_circulars/CML64383.pdf,162551,2026-08-22 22:14
D2,data/raw/nse_circulars/CML64607.pdf,79596,2026-08-22 22:14
D2,data/raw/nse_circulars/CML64913.pdf,148899,2026-08-22 22:14
D2,data/raw/nse_circulars/CML65117.pdf,166292,2026-08-22 22:14
D2,data/raw/nse_circulars/CML65252.pdf,183673,2026-08-22 22:14
D2,data/raw/nse_circulars/CML65380.pdf,79974,2026-08-22 22:14
D2,data/raw/nse_circulars/CML65429.pdf,163088,2026-08-22 22:14
D2,data/raw/nse_circulars/CML65496.pdf,155726,2026-08-22 22:14
D2,data/raw/nse_circulars/CML65633.pdf,185733,2026-08-22 22:13
D2,data/raw/nse_circulars/CML66029.pdf,87222,2026-08-22 22:19
D2,data/raw/nse_circulars/CML66084.pdf,80059,2026-08-22 22:19
D2,data/raw/nse_circulars/CML66114.pdf,163328,2026-08-22 22:19
D2,data/raw/nse_circulars/CML66138.pdf,172828,2026-08-22 22:19
D2,data/raw/nse_circulars/CML66177.pdf,147419,2026-08-22 22:19
D2,data/raw/nse_circulars/CML66461.pdf,87324,2026-08-22 22:18
D2,data/raw/nse_circulars/CML66954.pdf,163221,2026-08-22 22:18
D2,data/raw/nse_circulars/CML67110.pdf,161629,2026-08-22 22:18
D2,data/raw/nse_circulars/CML67261.pdf,164099,2026-08-22 22:18
D2,data/raw/nse_circulars/CML67413.pdf,162527,2026-08-22 22:18
D2,data/raw/nse_circulars/CML67473.pdf,165343,2026-08-22 22:18
D2,data/raw/nse_circulars/CML67967.pdf,164316,2026-08-22 22:18
D2,data/raw/nse_circulars/CML68201.pdf,162964,2026-08-22 22:18
D2,data/raw/nse_circulars/CML68578.pdf,166591,2026-08-22 22:18
D2,data/raw/nse_circulars/CML68627.pdf,162433,2026-08-22 22:18
D2,data/raw/nse_circulars/CML68648.pdf,165853,2026-08-22 22:18
D2,data/raw/nse_circulars/CML69007.pdf,163573,2026-08-22 22:18
D2,data/raw/nse_circulars/CML69142.pdf,158837,2026-08-22 22:18
D2,data/raw/nse_circulars/CML69550.pdf,216877,2026-08-22 22:18
D2,data/raw/nse_circulars/CML69699.pdf,163820,2026-08-22 22:17
D2,data/raw/nse_circulars/CML69775.pdf,219015,2026-08-22 22:17
D2,data/raw/nse_circulars/CML69880.pdf,165188,2026-08-22 22:17
D2,data/raw/nse_circulars/CML69907.pdf,164837,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70100.pdf,150905,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70105.pdf,163339,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70147.pdf,162681,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70219.pdf,216682,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70638.pdf,166360,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70664.pdf,656653,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70756.pdf,163123,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70780.pdf,219247,2026-08-22 22:17
D2,data/raw/nse_circulars/CML70875.pdf,216459,2026-08-22 22:17
D2,data/raw/nse_circulars/CML71055.pdf,163896,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71094.pdf,217603,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71248.pdf,164504,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71379.pdf,163193,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71686.pdf,163864,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71704.pdf,174242,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71744.pdf,165454,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71871.pdf,164976,2026-08-22 22:16
D2,data/raw/nse_circulars/CML71881.pdf,180369,2026-08-22 22:16
D2,data/raw/nse_circulars/CML72032.pdf,161527,2026-08-22 22:16
D2,data/raw/nse_circulars/CML72266.pdf,158900,2026-08-22 22:21
D2,data/raw/nse_circulars/CML72287.pdf,218985,2026-08-22 22:20
D2,data/raw/nse_circulars/CML72374.pdf,161936,2026-08-22 22:20
D2,data/raw/nse_circulars/CML72395.pdf,166116,2026-08-22 22:20
D2,data/raw/nse_circulars/CML72519.pdf,161040,2026-08-22 22:20
D2,data/raw/nse_circulars/CML72592.pdf,162073,2026-08-22 22:20
D2,data/raw/nse_circulars/CML72598.pdf,164156,2026-08-22 22:20
D2,data/raw/nse_circulars/CML72650.pdf,164571,2026-08-22 22:20
D2,data/raw/nse_circulars/CML72948.pdf,217264,2026-08-22 22:20
D2,data/raw/nse_circulars/CML73456.pdf,163961,2026-08-22 22:20
D2,data/raw/nse_circulars/CML73652.pdf,164700,2026-08-22 22:20
D2,data/raw/nse_circulars/CML73885.pdf,162329,2026-08-22 22:20
D2,data/raw/nse_circulars/CML74213.pdf,162975,2026-08-22 22:19
D2,data/raw/nse_circulars/CML74394.pdf,147212,2026-08-22 22:19
D2,data/raw/nse_circulars/CML74716.pdf,145119,2026-08-22 22:19
D2,data/raw/nse_circulars/CML74850.pdf,148132,2026-08-22 22:19
D2,data/raw/nse_circulars/CML74923.pdf,220153,2026-08-22 22:19
D2,data/raw/nse_circulars/CML75101.pdf,166719,2026-08-22 22:19
D2,data/raw/nse_circulars/CML75196.pdf,199484,2026-08-22 22:19
D2,data/raw/nse_circulars/CML75304.pdf,167341,2026-08-22 22:19
D2,data/raw/nse_circulars/CML75507.pdf,145963,2026-08-22 22:19
D2,data/raw/nse_circulars/CMPT64450.pdf,86031,2026-08-22 22:14
D2,data/raw/nse_circulars/CMPT64472.pdf,108715,2026-08-22 22:14
D2,data/raw/nse_circulars/CMPT65356.pdf,108338,2026-08-22 22:14
D2,data/raw/nse_circulars/CMPT65521.pdf,86533,2026-08-22 22:13
D2,data/raw/nse_circulars/CMPT65727.pdf,86596,2026-08-22 22:13
D2,data/raw/nse_circulars/CMPT66179.pdf,99684,2026-08-22 22:19
D2,data/raw/nse_circulars/CMPT67495.pdf,81914,2026-08-22 22:18
D2,data/raw/nse_circulars/CMPT68042.pdf,99660,2026-08-22 22:18
D2,data/raw/nse_circulars/CMPT68302.pdf,82003,2026-08-22 22:18
D2,data/raw/nse_circulars/CMPT70007.pdf,100790,2026-08-22 22:17
D2,data/raw/nse_circulars/CMPT70170.pdf,158844,2026-08-22 22:17
D2,data/raw/nse_circulars/CMPT70242.pdf,100820,2026-08-22 22:17
D2,data/raw/nse_circulars/CMPT70934.pdf,159544,2026-08-22 22:16
D2,data/raw/nse_circulars/CMPT71179.pdf,100994,2026-08-22 22:16
D2,data/raw/nse_circulars/CMPT71790.pdf,164468,2026-08-22 22:16
D2,data/raw/nse_circulars/CMPT71957.pdf,101104,2026-08-22 22:16
D2,data/raw/nse_circulars/CMPT71958.pdf,164127,2026-08-22 22:16
D2,data/raw/nse_circulars/CMPT72442.pdf,101089,2026-08-22 22:20
D2,data/raw/nse_circulars/CMPT72587.pdf,101093,2026-08-22 22:20
D2,data/raw/nse_circulars/CMPT72983.pdf,117262,2026-08-22 22:20
D2,data/raw/nse_circulars/CMPT73010.pdf,101024,2026-08-22 22:20
D2,data/raw/nse_circulars/CMPT73717.pdf,100941,2026-08-22 22:20
D2,data/raw/nse_circulars/CMPT74957.pdf,201907,2026-08-22 22:19
D2,data/raw/nse_circulars/CMPT75021.pdf,205393,2026-08-22 22:19
D2,data/raw/nse_circulars/COM53162.pdf,199420,2026-08-22 22:10
D2,data/raw/nse_circulars/COM62471.pdf,74162,2026-08-22 22:15
D2,data/raw/nse_circulars/FAOP62365.pdf,68785,2026-08-22 22:15
D2,data/raw/nse_circulars/FAOP72935.pdf,124737,2026-08-22 22:20
D2,data/raw/press_releases/ind_prs01012025.pdf,161968,2026-08-22 22:17
D2,data/raw/press_releases/ind_prs01022006_1.pdf,71002,2026-08-21 16:49
D2,data/raw/press_releases/ind_prs01022022.pdf,171915,2026-08-22 22:27
D2,data/raw/press_releases/ind_prs01042016.pdf,155848,2026-08-22 22:35
D2,data/raw/press_releases/ind_prs01042026.pdf,325491,2026-08-22 22:07
D2,data/raw/press_releases/ind_prs01082018.pdf,167864,2026-08-21 18:26
D2,data/raw/press_releases/ind_prs01082025.pdf,249954,2026-08-22 22:13
D2,data/raw/press_releases/ind_prs01092022.pdf,525961,2026-08-21 16:49
D2,data/raw/press_releases/ind_prs01092022_1.pdf,165243,2026-08-22 22:25
D2,data/raw/press_releases/ind_prs01092025.pdf,250187,2026-08-22 22:12
D2,data/raw/press_releases/ind_prs01092025_1.pdf,230633,2026-08-22 22:12
D2,data/raw/press_releases/ind_prs01102010.pdf,27463,2026-08-21 16:49
D2,data/raw/press_releases/ind_prs01102018.pdf,195323,2026-08-22 22:33
D2,data/raw/press_releases/ind_prs01102021.pdf,165067,2026-08-22 22:28
D2,data/raw/press_releases/ind_prs01102024.pdf,161966,2026-08-22 22:19
D2,data/raw/press_releases/ind_prs01102025.pdf,252704,2026-08-22 22:11
D2,data/raw/press_releases/ind_prs01112022.pdf,148053,2026-08-22 22:25
D2,data/raw/press_releases/ind_prs01122011.pdf,22576,2026-08-21 16:49
D2,data/raw/press_releases/ind_prs01122025.pdf,366611,2026-08-21 18:20
D2,data/raw/press_releases/ind_prs01122025_1.pdf,248754,2026-08-22 22:09
D2,data/raw/press_releases/ind_prs02012023.pdf,164931,2026-08-22 22:24
D2,data/raw/press_releases/ind_prs02022022.pdf,190286,2026-08-22 22:27
D2,data/raw/press_releases/ind_prs02032026.pdf,229838,2026-08-22 22:07
D2,data/raw/press_releases/ind_prs02032026_1.pdf,249140,2026-08-22 22:07
D2,data/raw/press_releases/ind_prs02032026_2.pdf,341351,2026-08-21 18:19
D2,data/raw/press_releases/ind_prs02042025.pdf,230204,2026-08-22 22:15
D2,data/raw/press_releases/ind_prs02042025_1.pdf,158523,2026-08-22 22:15
D2,data/raw/press_releases/ind_prs02052025.pdf,280116,2026-08-22 22:15
D2,data/raw/press_releases/ind_prs02052025_1.pdf,138568,2026-08-22 22:15
D2,data/raw/press_releases/ind_prs02072020_1.pdf,498688,2026-08-21 18:26
D2,data/raw/press_releases/ind_prs02072025.pdf,253021,2026-08-22 22:13
D2,data/raw/press_releases/ind_prs02072026.pdf,330134,2026-08-22 22:05
D2,data/raw/press_releases/ind_prs02112018.pdf,248334,2026-08-22 22:33
D2,data/raw/press_releases/ind_prs02112021.pdf,165699,2026-08-22 22:27
D2,data/raw/press_releases/ind_prs02122020.pdf,140887,2026-08-22 22:29
